actor1,actor2,colonial
Luxembourg_gov,Guatemala_gov,0
Luxembourg_gov,Hungary_gov,0
Luxembourg_gov,India_gov,0
Luxembourg_gov,Indonesia_gov,0
Luxembourg_gov,Iraq_gov,0
Luxembourg_gov,Ireland_gov,0
Luxembourg_gov,Israel_gov,0
Luxembourg_gov,Italy_gov,0
Luxembourg_gov,Jamaica_gov,0
Luxembourg_gov,Japan_gov,0
Luxembourg_gov,Jordan_gov,0
Luxembourg_gov,Kenya_gov,0
Luxembourg_gov,Kuwait_gov,0
Luxembourg_gov,Latvia_gov,0
Luxembourg_gov,Libya_gov,0
Luxembourg_gov,Lithuania_gov,0
Luxembourg_gov,Mexico_gov,0
Luxembourg_gov,Monaco_gov,0
Luxembourg_gov,Montenegro_gov,0
Luxembourg_gov,Myanmar_gov,0
Luxembourg_gov,Namibia_gov,0
Luxembourg_gov,Nepal_gov,0
Luxembourg_gov,Netherlands_gov,0
Luxembourg_gov,New Zealand_gov,0
Luxembourg_gov,Nigeria_gov,0
Luxembourg_gov,North Korea_gov,0
Luxembourg_gov,Norway_gov,0
Luxembourg_gov,Pakistan_gov,0
Luxembourg_gov,Paraguay_gov,0
Luxembourg_gov,Peru_gov,0
Luxembourg_gov,Poland_gov,0
Luxembourg_gov,Portugal_gov,0
Luxembourg_gov,Qatar_gov,0
Luxembourg_gov,Russia_gov,0
Luxembourg_gov,Rwanda_gov,0
Luxembourg_gov,Samoa_gov,0
Luxembourg_gov,Serbia_gov,0
Luxembourg_gov,Sierra Leone_gov,0
Luxembourg_gov,Slovakia_gov,0
Luxembourg_gov,Solomon Islands_gov,0
Luxembourg_gov,South Africa_gov,0
Luxembourg_gov,South Korea_gov,0
Luxembourg_gov,South Sudan_gov,0
Luxembourg_gov,Spain_gov,0
Luxembourg_gov,Sri Lanka_gov,0
Luxembourg_gov,State of Palestine_gov,0
Luxembourg_gov,Suriname_gov,0
Luxembourg_gov,Sweden_gov,0
Luxembourg_gov,Switzerland_gov,0
Luxembourg_gov,Taiwan_gov,0
Luxembourg_gov,Timor-Leste_gov,0
Luxembourg_gov,Togo_gov,0
Luxembourg_gov,Turkey_gov,0
Luxembourg_gov,Uganda_gov,0
Luxembourg_gov,United Kingdom_gov,0
Luxembourg_gov,United States_gov,0
Luxembourg_gov,Vietnam_gov,0
Luxembourg_gov,Yemen_gov,0
Mexico_gov,Afghanistan_gov,0
Mexico_gov,Angola_gov,0
Mexico_gov,Antigua and Barbuda_gov,0
Mexico_gov,Argentina_gov,0
Mexico_gov,Armenia_gov,0
Mexico_gov,Australia_gov,0
Mexico_gov,Austria_gov,0
Mexico_gov,Bangladesh_gov,0
Mexico_gov,Belarus_gov,0
Mexico_gov,Belgium_gov,0
Mexico_gov,Benin_gov,0
Mexico_gov,Bolivia_gov,0
Mexico_gov,Bosnia and Herzegovina_gov,0
Mexico_gov,Brazil_gov,0
Mexico_gov,Burkina Faso_gov,0
Mexico_gov,Canada_gov,0
Mexico_gov,Chile_gov,0
Mexico_gov,China_gov,0
Mexico_gov,Colombia_gov,0
Mexico_gov,Congo_gov,0
Mexico_gov,Croatia_gov,0
Mexico_gov,Czechia_gov,0
Mexico_gov,Democratic Republic of the Congo_gov,0
Mexico_gov,Denmark_gov,0
Mexico_gov,Ecuador_gov,0
Mexico_gov,El Salvador_gov,0
Mexico_gov,Ethiopia_gov,0
Mexico_gov,Finland_gov,0
Mexico_gov,France_gov,0
Mexico_gov,Germany_gov,0
Mexico_gov,Ghana_gov,0
Mexico_gov,Greece_gov,0
Mexico_gov,Guatemala_gov,0
Mexico_gov,Hungary_gov,0
Mexico_gov,India_gov,0
Mexico_gov,Indonesia_gov,0
Mexico_gov,Iraq_gov,0
Mexico_gov,Ireland_gov,0
Mexico_gov,Israel_gov,0
Mexico_gov,Italy_gov,0
Mexico_gov,Jamaica_gov,0
Mexico_gov,Japan_gov,0
Mexico_gov,Jordan_gov,0
Mexico_gov,Kenya_gov,0
Mexico_gov,Kuwait_gov,0
Mexico_gov,Latvia_gov,0
Mexico_gov,Libya_gov,0
Mexico_gov,Lithuania_gov,0
Mexico_gov,Luxembourg_gov,0
Mexico_gov,Monaco_gov,0
Mexico_gov,Montenegro_gov,0
Mexico_gov,Myanmar_gov,0
Mexico_gov,Namibia_gov,0
Mexico_gov,Nepal_gov,0
Mexico_gov,Netherlands_gov,0
Mexico_gov,New Zealand_gov,0
Mexico_gov,Nigeria_gov,0
Mexico_gov,North Korea_gov,0
Mexico_gov,Norway_gov,0
Mexico_gov,Pakistan_gov,0
Mexico_gov,Paraguay_gov,0
Mexico_gov,Peru_gov,0
Mexico_gov,Poland_gov,0
Mexico_gov,Portugal_gov,0
Mexico_gov,Qatar_gov,0
Mexico_gov,Russia_gov,0
Mexico_gov,Rwanda_gov,0
Mexico_gov,Samoa_gov,0
Mexico_gov,Serbia_gov,0
Mexico_gov,Sierra Leone_gov,0
Mexico_gov,Slovakia_gov,0
Mexico_gov,Solomon Islands_gov,0
Mexico_gov,South Africa_gov,0
Mexico_gov,South Korea_gov,0
Mexico_gov,South Sudan_gov,0
Mexico_gov,Spain_gov,0
Mexico_gov,Sri Lanka_gov,0
Mexico_gov,State of Palestine_gov,0
Mexico_gov,Suriname_gov,0
Mexico_gov,Sweden_gov,0
Mexico_gov,Switzerland_gov,0
Mexico_gov,Taiwan_gov,0
Mexico_gov,Timor-Leste_gov,0
Mexico_gov,Togo_gov,0
Mexico_gov,Turkey_gov,0
Mexico_gov,Uganda_gov,0
Mexico_gov,United Kingdom_gov,0
Mexico_gov,United States_gov,0
Mexico_gov,Vietnam_gov,0
Mexico_gov,Yemen_gov,0
Monaco_gov,Afghanistan_gov,0
Monaco_gov,Angola_gov,0
Monaco_gov,Antigua and Barbuda_gov,0
Monaco_gov,Argentina_gov,0
Monaco_gov,Armenia_gov,0
Monaco_gov,Australia_gov,0
Monaco_gov,Austria_gov,0
Monaco_gov,Bangladesh_gov,0
Monaco_gov,Belarus_gov,0
Monaco_gov,Belgium_gov,0
Monaco_gov,Benin_gov,0
Monaco_gov,Bolivia_gov,0
Monaco_gov,Bosnia and Herzegovina_gov,0
Monaco_gov,Brazil_gov,0
Monaco_gov,Burkina Faso_gov,0
Monaco_gov,Canada_gov,0
Monaco_gov,Chile_gov,0
Monaco_gov,China_gov,0
Monaco_gov,Colombia_gov,0
Monaco_gov,Congo_gov,0
Monaco_gov,Croatia_gov,0
Monaco_gov,Czechia_gov,0
Monaco_gov,Democratic Republic of the Congo_gov,0
Monaco_gov,Denmark_gov,0
Monaco_gov,Ecuador_gov,0
Monaco_gov,El Salvador_gov,0
Monaco_gov,Ethiopia_gov,0
Monaco_gov,Finland_gov,0
Monaco_gov,France_gov,0
Monaco_gov,Germany_gov,0
Monaco_gov,Ghana_gov,0
Monaco_gov,Greece_gov,0
Monaco_gov,Guatemala_gov,0
Monaco_gov,Hungary_gov,0
Monaco_gov,India_gov,0
Monaco_gov,Indonesia_gov,0
Monaco_gov,Iraq_gov,0
Monaco_gov,Ireland_gov,0
Monaco_gov,Israel_gov,0
Monaco_gov,Italy_gov,0
Monaco_gov,Jamaica_gov,0
Monaco_gov,Japan_gov,0
Monaco_gov,Jordan_gov,0
Monaco_gov,Kenya_gov,0
Monaco_gov,Kuwait_gov,0
Monaco_gov,Latvia_gov,0
Monaco_gov,Libya_gov,0
Monaco_gov,Lithuania_gov,0
Monaco_gov,Luxembourg_gov,0
Monaco_gov,Mexico_gov,0
Monaco_gov,Montenegro_gov,0
Monaco_gov,Myanmar_gov,0
Monaco_gov,Namibia_gov,0
Monaco_gov,Nepal_gov,0
Monaco_gov,Netherlands_gov,0
Monaco_gov,New Zealand_gov,0
Monaco_gov,Nigeria_gov,0
Monaco_gov,North Korea_gov,0
Monaco_gov,Norway_gov,0
Monaco_gov,Pakistan_gov,0
Monaco_gov,Paraguay_gov,0
Monaco_gov,Peru_gov,0
Monaco_gov,Poland_gov,0
Monaco_gov,Portugal_gov,0
Monaco_gov,Qatar_gov,0
Monaco_gov,Russia_gov,0
Monaco_gov,Rwanda_gov,0
Monaco_gov,Samoa_gov,0
Monaco_gov,Serbia_gov,0
Monaco_gov,Sierra Leone_gov,0
Monaco_gov,Slovakia_gov,0
Monaco_gov,Solomon Islands_gov,0
Monaco_gov,South Africa_gov,0
Monaco_gov,South Korea_gov,0
Monaco_gov,South Sudan_gov,0
Monaco_gov,Spain_gov,0
Monaco_gov,Sri Lanka_gov,0
Monaco_gov,State of Palestine_gov,0
Monaco_gov,Suriname_gov,0
Monaco_gov,Sweden_gov,0
Monaco_gov,Switzerland_gov,0
Monaco_gov,Taiwan_gov,0
Monaco_gov,Timor-Leste_gov,0
Monaco_gov,Togo_gov,0
Monaco_gov,Turkey_gov,0
Monaco_gov,Uganda_gov,0
Monaco_gov,United Kingdom_gov,0
Monaco_gov,United States_gov,0
Monaco_gov,Vietnam_gov,0
Monaco_gov,Yemen_gov,0
Montenegro_gov,Afghanistan_gov,0
Montenegro_gov,Angola_gov,0
Montenegro_gov,Antigua and Barbuda_gov,0
Montenegro_gov,Argentina_gov,0
Montenegro_gov,Armenia_gov,0
Montenegro_gov,Australia_gov,0
Montenegro_gov,Austria_gov,0
Montenegro_gov,Bangladesh_gov,0
Montenegro_gov,Belarus_gov,0
Montenegro_gov,Belgium_gov,0
Montenegro_gov,Benin_gov,0
Montenegro_gov,Bolivia_gov,0
Montenegro_gov,Bosnia and Herzegovina_gov,0
Montenegro_gov,Brazil_gov,0
Montenegro_gov,Burkina Faso_gov,0
Montenegro_gov,Canada_gov,0
Montenegro_gov,Chile_gov,0
Montenegro_gov,China_gov,0
Montenegro_gov,Colombia_gov,0
Montenegro_gov,Congo_gov,0
Montenegro_gov,Croatia_gov,0
Montenegro_gov,Czechia_gov,0
Montenegro_gov,Democratic Republic of the Congo_gov,0
Montenegro_gov,Denmark_gov,0
Montenegro_gov,Ecuador_gov,0
Montenegro_gov,El Salvador_gov,0
Montenegro_gov,Ethiopia_gov,0
Montenegro_gov,Finland_gov,0
Montenegro_gov,France_gov,0
Montenegro_gov,Germany_gov,0
Montenegro_gov,Ghana_gov,0
Montenegro_gov,Greece_gov,0
Montenegro_gov,Guatemala_gov,0
Montenegro_gov,Hungary_gov,0
Montenegro_gov,India_gov,0
Montenegro_gov,Indonesia_gov,0
Montenegro_gov,Iraq_gov,0
Montenegro_gov,Ireland_gov,0
Montenegro_gov,Israel_gov,0
Montenegro_gov,Italy_gov,0
Montenegro_gov,Jamaica_gov,0
Montenegro_gov,Japan_gov,0
Montenegro_gov,Jordan_gov,0
Montenegro_gov,Kenya_gov,0
Montenegro_gov,Kuwait_gov,0
Montenegro_gov,Latvia_gov,0
Montenegro_gov,Libya_gov,0
Montenegro_gov,Lithuania_gov,0
Montenegro_gov,Luxembourg_gov,0
Montenegro_gov,Mexico_gov,0
Montenegro_gov,Monaco_gov,0
Montenegro_gov,Myanmar_gov,0
Montenegro_gov,Namibia_gov,0
Montenegro_gov,Nepal_gov,0
Montenegro_gov,Netherlands_gov,0
Montenegro_gov,New Zealand_gov,0
Montenegro_gov,Nigeria_gov,0
Montenegro_gov,North Korea_gov,0
Montenegro_gov,Norway_gov,0
Montenegro_gov,Pakistan_gov,0
Montenegro_gov,Paraguay_gov,0
Montenegro_gov,Peru_gov,0
Montenegro_gov,Poland_gov,0
Montenegro_gov,Portugal_gov,0
Montenegro_gov,Qatar_gov,0
Montenegro_gov,Russia_gov,0
Montenegro_gov,Rwanda_gov,0
Montenegro_gov,Samoa_gov,0
Montenegro_gov,Serbia_gov,0
Montenegro_gov,Sierra Leone_gov,0
Montenegro_gov,Slovakia_gov,0
Montenegro_gov,Solomon Islands_gov,0
Montenegro_gov,South Africa_gov,0
Montenegro_gov,South Korea_gov,0
Montenegro_gov,South Sudan_gov,0
Montenegro_gov,Spain_gov,0
Montenegro_gov,Sri Lanka_gov,0
Montenegro_gov,State of Palestine_gov,0
Montenegro_gov,Suriname_gov,0
Montenegro_gov,Sweden_gov,0
Montenegro_gov,Switzerland_gov,0
Montenegro_gov,Taiwan_gov,0
Montenegro_gov,Timor-Leste_gov,0
Montenegro_gov,Togo_gov,0
Montenegro_gov,Turkey_gov,0
Montenegro_gov,Uganda_gov,0
Montenegro_gov,United Kingdom_gov,0
Montenegro_gov,United States_gov,0
Montenegro_gov,Vietnam_gov,0
Montenegro_gov,Yemen_gov,0
Myanmar_gov,Afghanistan_gov,0
Myanmar_gov,Angola_gov,0
Myanmar_gov,Antigua and Barbuda_gov,0
Myanmar_gov,Argentina_gov,0
Myanmar_gov,Armenia_gov,0
Myanmar_gov,Australia_gov,0
Myanmar_gov,Austria_gov,0
Myanmar_gov,Bangladesh_gov,0
Myanmar_gov,Belarus_gov,0
Myanmar_gov,Belgium_gov,0
Myanmar_gov,Benin_gov,0
Myanmar_gov,Bolivia_gov,0
Myanmar_gov,Bosnia and Herzegovina_gov,0
Myanmar_gov,Brazil_gov,0
Myanmar_gov,Burkina Faso_gov,0
Myanmar_gov,Canada_gov,0
Myanmar_gov,Chile_gov,0
Myanmar_gov,China_gov,0
Myanmar_gov,Colombia_gov,0
Myanmar_gov,Congo_gov,0
Myanmar_gov,Croatia_gov,0
Myanmar_gov,Czechia_gov,0
Myanmar_gov,Democratic Republic of the Congo_gov,0
Myanmar_gov,Denmark_gov,0
Myanmar_gov,Ecuador_gov,0
Myanmar_gov,El Salvador_gov,0
Myanmar_gov,Ethiopia_gov,0
Myanmar_gov,Finland_gov,0
Myanmar_gov,France_gov,0
Myanmar_gov,Germany_gov,0
Myanmar_gov,Ghana_gov,0
Myanmar_gov,Greece_gov,0
Myanmar_gov,Guatemala_gov,0
Myanmar_gov,Hungary_gov,0
Myanmar_gov,India_gov,0
Myanmar_gov,Indonesia_gov,0
Myanmar_gov,Iraq_gov,0
Myanmar_gov,Ireland_gov,0
Myanmar_gov,Israel_gov,0
Myanmar_gov,Italy_gov,0
Myanmar_gov,Jamaica_gov,0
Myanmar_gov,Japan_gov,0
Myanmar_gov,Jordan_gov,0
Myanmar_gov,Kenya_gov,0
Myanmar_gov,Kuwait_gov,0
Myanmar_gov,Latvia_gov,0
Myanmar_gov,Libya_gov,0
Myanmar_gov,Lithuania_gov,0
Myanmar_gov,Luxembourg_gov,0
Myanmar_gov,Mexico_gov,0
Myanmar_gov,Monaco_gov,0
Myanmar_gov,Montenegro_gov,0
Myanmar_gov,Namibia_gov,0
Myanmar_gov,Nepal_gov,0
Myanmar_gov,Netherlands_gov,0
Myanmar_gov,New Zealand_gov,0
Myanmar_gov,Nigeria_gov,0
Myanmar_gov,North Korea_gov,0
Myanmar_gov,Norway_gov,0
Myanmar_gov,Pakistan_gov,0
Myanmar_gov,Paraguay_gov,0
Myanmar_gov,Peru_gov,0
Myanmar_gov,Poland_gov,0
Myanmar_gov,Portugal_gov,0
Myanmar_gov,Qatar_gov,0
Myanmar_gov,Russia_gov,0
Myanmar_gov,Rwanda_gov,0
Myanmar_gov,Samoa_gov,0
Myanmar_gov,Serbia_gov,0
Myanmar_gov,Sierra Leone_gov,0
Myanmar_gov,Slovakia_gov,0
Myanmar_gov,Solomon Islands_gov,0
Myanmar_gov,South Africa_gov,0
Myanmar_gov,South Korea_gov,0
Myanmar_gov,South Sudan_gov,0
Myanmar_gov,Spain_gov,0
Myanmar_gov,Sri Lanka_gov,0
Myanmar_gov,State of Palestine_gov,0
Myanmar_gov,Suriname_gov,0
Myanmar_gov,Sweden_gov,0
Myanmar_gov,Switzerland_gov,0
Myanmar_gov,Taiwan_gov,0
Myanmar_gov,Timor-Leste_gov,0
Myanmar_gov,Togo_gov,0
Myanmar_gov,Turkey_gov,0
Myanmar_gov,Uganda_gov,0
Myanmar_gov,United Kingdom_gov,0
Myanmar_gov,United States_gov,0
Myanmar_gov,Vietnam_gov,0
Myanmar_gov,Yemen_gov,0
Namibia_gov,Afghanistan_gov,0
Namibia_gov,Angola_gov,0
Namibia_gov,Antigua and Barbuda_gov,0
Namibia_gov,Argentina_gov,0
Namibia_gov,Armenia_gov,0
Namibia_gov,Australia_gov,0
Namibia_gov,Austria_gov,0
Namibia_gov,Bangladesh_gov,0
Namibia_gov,Belarus_gov,0
Namibia_gov,Belgium_gov,0
Namibia_gov,Benin_gov,0
Namibia_gov,Bolivia_gov,0
Namibia_gov,Bosnia and Herzegovina_gov,0
Namibia_gov,Brazil_gov,0
Namibia_gov,Burkina Faso_gov,0
Namibia_gov,Canada_gov,0
Namibia_gov,Chile_gov,0
Namibia_gov,China_gov,0
Namibia_gov,Colombia_gov,0
Namibia_gov,Congo_gov,0
Namibia_gov,Croatia_gov,0
Namibia_gov,Czechia_gov,0
Namibia_gov,Democratic Republic of the Congo_gov,0
Namibia_gov,Denmark_gov,0
Namibia_gov,Ecuador_gov,0
Namibia_gov,El Salvador_gov,0
Namibia_gov,Ethiopia_gov,0
Namibia_gov,Finland_gov,0
Namibia_gov,France_gov,0
Namibia_gov,Germany_gov,0
Namibia_gov,Ghana_gov,0
Namibia_gov,Greece_gov,0
Namibia_gov,Guatemala_gov,0
Namibia_gov,Hungary_gov,0
Namibia_gov,India_gov,0
Namibia_gov,Indonesia_gov,0
Namibia_gov,Iraq_gov,0
Namibia_gov,Ireland_gov,0
Namibia_gov,Israel_gov,0
Namibia_gov,Italy_gov,0
Namibia_gov,Jamaica_gov,0
Namibia_gov,Japan_gov,0
Namibia_gov,Jordan_gov,0
Namibia_gov,Kenya_gov,0
Namibia_gov,Kuwait_gov,0
Namibia_gov,Latvia_gov,0
Namibia_gov,Libya_gov,0
Namibia_gov,Lithuania_gov,0
Namibia_gov,Luxembourg_gov,0
Namibia_gov,Mexico_gov,0
Namibia_gov,Monaco_gov,0
Namibia_gov,Montenegro_gov,0
Namibia_gov,Myanmar_gov,0
Namibia_gov,Nepal_gov,0
Namibia_gov,Netherlands_gov,0
Namibia_gov,New Zealand_gov,0
Namibia_gov,Nigeria_gov,0
Namibia_gov,North Korea_gov,0
Namibia_gov,Norway_gov,0
Namibia_gov,Pakistan_gov,0
Namibia_gov,Paraguay_gov,0
Namibia_gov,Peru_gov,0
Namibia_gov,Poland_gov,0
Namibia_gov,Portugal_gov,0
Namibia_gov,Qatar_gov,0
Namibia_gov,Russia_gov,0
Namibia_gov,Rwanda_gov,0
Namibia_gov,Samoa_gov,0
Namibia_gov,Serbia_gov,0
Namibia_gov,Sierra Leone_gov,0
Namibia_gov,Slovakia_gov,0
Namibia_gov,Solomon Islands_gov,0
Namibia_gov,South Africa_gov,0
Namibia_gov,South Korea_gov,0
Namibia_gov,South Sudan_gov,0
Namibia_gov,Spain_gov,0
Namibia_gov,Sri Lanka_gov,0
Namibia_gov,State of Palestine_gov,0
Namibia_gov,Suriname_gov,0
Namibia_gov,Sweden_gov,0
Namibia_gov,Switzerland_gov,0
Namibia_gov,Taiwan_gov,0
Namibia_gov,Timor-Leste_gov,0
Namibia_gov,Togo_gov,0
Namibia_gov,Turkey_gov,0
Namibia_gov,Uganda_gov,0
Namibia_gov,United Kingdom_gov,0
Namibia_gov,United States_gov,0
Namibia_gov,Vietnam_gov,0
Namibia_gov,Yemen_gov,0
Nepal_gov,Afghanistan_gov,0
Nepal_gov,Angola_gov,0
Nepal_gov,Antigua and Barbuda_gov,0
Nepal_gov,Argentina_gov,0
Nepal_gov,Armenia_gov,0
Nepal_gov,Australia_gov,0
Nepal_gov,Austria_gov,0
Nepal_gov,Bangladesh_gov,0
Nepal_gov,Belarus_gov,0
Nepal_gov,Belgium_gov,0
Nepal_gov,Benin_gov,0
Nepal_gov,Bolivia_gov,0
Nepal_gov,Bosnia and Herzegovina_gov,0
Nepal_gov,Brazil_gov,0
Nepal_gov,Burkina Faso_gov,0
Nepal_gov,Canada_gov,0
Nepal_gov,Chile_gov,0
Nepal_gov,China_gov,0
Nepal_gov,Colombia_gov,0
Nepal_gov,Congo_gov,0
Nepal_gov,Croatia_gov,0
Nepal_gov,Czechia_gov,0
Nepal_gov,Democratic Republic of the Congo_gov,0
Nepal_gov,Denmark_gov,0
Nepal_gov,Ecuador_gov,0
Nepal_gov,El Salvador_gov,0
Nepal_gov,Ethiopia_gov,0
Nepal_gov,Finland_gov,0
Nepal_gov,France_gov,0
Nepal_gov,Germany_gov,0
Nepal_gov,Ghana_gov,0
Nepal_gov,Greece_gov,0
Nepal_gov,Guatemala_gov,0
Nepal_gov,Hungary_gov,0
Nepal_gov,India_gov,0
Nepal_gov,Indonesia_gov,0
Nepal_gov,Iraq_gov,0
Nepal_gov,Ireland_gov,0
Nepal_gov,Israel_gov,0
Nepal_gov,Italy_gov,0
Nepal_gov,Jamaica_gov,0
Nepal_gov,Japan_gov,0
Nepal_gov,Jordan_gov,0
Nepal_gov,Kenya_gov,0
Nepal_gov,Kuwait_gov,0
Nepal_gov,Latvia_gov,0
Nepal_gov,Libya_gov,0
Nepal_gov,Lithuania_gov,0
Nepal_gov,Luxembourg_gov,0
Nepal_gov,Mexico_gov,0
Nepal_gov,Monaco_gov,0
Nepal_gov,Montenegro_gov,0
Nepal_gov,Myanmar_gov,0
Nepal_gov,Namibia_gov,0
Nepal_gov,Netherlands_gov,0
Nepal_gov,New Zealand_gov,0
Nepal_gov,Nigeria_gov,0
Nepal_gov,North Korea_gov,0
Nepal_gov,Norway_gov,0
Nepal_gov,Pakistan_gov,0
Nepal_gov,Paraguay_gov,0
Nepal_gov,Peru_gov,0
Nepal_gov,Poland_gov,0
Nepal_gov,Portugal_gov,0
Nepal_gov,Qatar_gov,0
Nepal_gov,Russia_gov,0
Nepal_gov,Rwanda_gov,0
Nepal_gov,Samoa_gov,0
Nepal_gov,Serbia_gov,0
Nepal_gov,Sierra Leone_gov,0
Nepal_gov,Slovakia_gov,0
Nepal_gov,Solomon Islands_gov,0
Nepal_gov,South Africa_gov,0
Nepal_gov,South Korea_gov,0
Nepal_gov,South Sudan_gov,0
Nepal_gov,Spain_gov,0
Nepal_gov,Sri Lanka_gov,0
Nepal_gov,State of Palestine_gov,0
Nepal_gov,Suriname_gov,0
Nepal_gov,Sweden_gov,0
Nepal_gov,Switzerland_gov,0
Nepal_gov,Taiwan_gov,0
Nepal_gov,Timor-Leste_gov,0
Nepal_gov,Togo_gov,0
Nepal_gov,Turkey_gov,0
Nepal_gov,Uganda_gov,0
Nepal_gov,United Kingdom_gov,0
Nepal_gov,United States_gov,0
Nepal_gov,Vietnam_gov,0
Nepal_gov,Yemen_gov,0
Netherlands_gov,Afghanistan_gov,0
Netherlands_gov,Angola_gov,0
Netherlands_gov,Antigua and Barbuda_gov,0
Netherlands_gov,Argentina_gov,0
Netherlands_gov,Armenia_gov,0
Netherlands_gov,Australia_gov,0
Netherlands_gov,Austria_gov,0
Netherlands_gov,Bangladesh_gov,0
Netherlands_gov,Belarus_gov,0
Netherlands_gov,Belgium_gov,0
Netherlands_gov,Benin_gov,0
Netherlands_gov,Bolivia_gov,0
Netherlands_gov,Bosnia and Herzegovina_gov,0
Netherlands_gov,Brazil_gov,0
Netherlands_gov,Burkina Faso_gov,0
Netherlands_gov,Canada_gov,0
Netherlands_gov,Chile_gov,0
Netherlands_gov,China_gov,0
Netherlands_gov,Colombia_gov,0
Netherlands_gov,Congo_gov,0
Netherlands_gov,Croatia_gov,0
Netherlands_gov,Czechia_gov,0
Netherlands_gov,Democratic Republic of the Congo_gov,0
Netherlands_gov,Denmark_gov,0
Netherlands_gov,Ecuador_gov,0
Netherlands_gov,El Salvador_gov,0
Netherlands_gov,Ethiopia_gov,0
Netherlands_gov,Finland_gov,0
Netherlands_gov,France_gov,0
Netherlands_gov,Germany_gov,0
Netherlands_gov,Ghana_gov,0
Netherlands_gov,Greece_gov,0
Netherlands_gov,Guatemala_gov,0
Netherlands_gov,Hungary_gov,0
Netherlands_gov,India_gov,0
Netherlands_gov,Indonesia_gov,1
Netherlands_gov,Iraq_gov,0
Netherlands_gov,Ireland_gov,0
Netherlands_gov,Israel_gov,0
Netherlands_gov,Italy_gov,0
Netherlands_gov,Jamaica_gov,0
Netherlands_gov,Japan_gov,0
Netherlands_gov,Jordan_gov,0
Netherlands_gov,Kenya_gov,0
Netherlands_gov,Kuwait_gov,0
Netherlands_gov,Latvia_gov,0
Netherlands_gov,Libya_gov,0
Netherlands_gov,Lithuania_gov,0
Netherlands_gov,Luxembourg_gov,0
Netherlands_gov,Mexico_gov,0
Netherlands_gov,Monaco_gov,0
Netherlands_gov,Montenegro_gov,0
Netherlands_gov,Myanmar_gov,0
Netherlands_gov,Namibia_gov,0
Netherlands_gov,Nepal_gov,0
Netherlands_gov,New Zealand_gov,0
Netherlands_gov,Nigeria_gov,0
Netherlands_gov,North Korea_gov,0
Netherlands_gov,Norway_gov,0
Netherlands_gov,Pakistan_gov,0
Netherlands_gov,Paraguay_gov,0
Netherlands_gov,Peru_gov,0
Netherlands_gov,Poland_gov,0
Netherlands_gov,Portugal_gov,0
Netherlands_gov,Qatar_gov,0
Netherlands_gov,Russia_gov,0
Netherlands_gov,Rwanda_gov,0
Netherlands_gov,Samoa_gov,0
Netherlands_gov,Serbia_gov,0
Netherlands_gov,Sierra Leone_gov,0
Netherlands_gov,Slovakia_gov,0
Netherlands_gov,Solomon Islands_gov,0
Netherlands_gov,South Africa_gov,0
Netherlands_gov,South Korea_gov,0
Netherlands_gov,South Sudan_gov,0
Netherlands_gov,Spain_gov,0
Netherlands_gov,Sri Lanka_gov,0
Netherlands_gov,State of Palestine_gov,0
Netherlands_gov,Suriname_gov,1
Netherlands_gov,Sweden_gov,0
Netherlands_gov,Switzerland_gov,0
Netherlands_gov,Taiwan_gov,0
Netherlands_gov,Timor-Leste_gov,0
Netherlands_gov,Togo_gov,0
Netherlands_gov,Turkey_gov,0
Netherlands_gov,Uganda_gov,0
Netherlands_gov,United Kingdom_gov,0
Netherlands_gov,United States_gov,0
Netherlands_gov,Vietnam_gov,0
Netherlands_gov,Yemen_gov,0
New Zealand_gov,Afghanistan_gov,0
New Zealand_gov,Angola_gov,0
New Zealand_gov,Antigua and Barbuda_gov,0
New Zealand_gov,Argentina_gov,0
New Zealand_gov,Armenia_gov,0
New Zealand_gov,Australia_gov,0
New Zealand_gov,Austria_gov,0
New Zealand_gov,Bangladesh_gov,0
New Zealand_gov,Belarus_gov,0
New Zealand_gov,Belgium_gov,0
New Zealand_gov,Benin_gov,0
New Zealand_gov,Bolivia_gov,0
New Zealand_gov,Bosnia and Herzegovina_gov,0
New Zealand_gov,Brazil_gov,0
New Zealand_gov,Burkina Faso_gov,0
New Zealand_gov,Canada_gov,0
New Zealand_gov,Chile_gov,0
New Zealand_gov,China_gov,0
New Zealand_gov,Colombia_gov,0
New Zealand_gov,Congo_gov,0
New Zealand_gov,Croatia_gov,0
New Zealand_gov,Czechia_gov,0
New Zealand_gov,Democratic Republic of the Congo_gov,0
New Zealand_gov,Denmark_gov,0
New Zealand_gov,Ecuador_gov,0
New Zealand_gov,El Salvador_gov,0
New Zealand_gov,Ethiopia_gov,0
New Zealand_gov,Finland_gov,0
New Zealand_gov,France_gov,0
New Zealand_gov,Germany_gov,0
New Zealand_gov,Ghana_gov,0
New Zealand_gov,Greece_gov,0
New Zealand_gov,Guatemala_gov,0
New Zealand_gov,Hungary_gov,0
New Zealand_gov,India_gov,0
New Zealand_gov,Indonesia_gov,0
New Zealand_gov,Iraq_gov,0
New Zealand_gov,Ireland_gov,0
New Zealand_gov,Israel_gov,0
New Zealand_gov,Italy_gov,0
New Zealand_gov,Jamaica_gov,0
New Zealand_gov,Japan_gov,0
New Zealand_gov,Jordan_gov,0
New Zealand_gov,Kenya_gov,0
New Zealand_gov,Kuwait_gov,0
New Zealand_gov,Latvia_gov,0
New Zealand_gov,Libya_gov,0
New Zealand_gov,Lithuania_gov,0
